GEOID,total_population,median_household_income,poverty_rate_pct,pct_no_vehicle
27025,56927,97446.0,6.097282484585522,4.045717564917986
27027,65307,75006.0,14.033717671918783,8.396048918156161
27029,8541,62723.0,11.040861725793233,8.51063829787234
27031,5611,71937.0,8.501158438780966,3.967065868263473
27033,11481,63586.0,12.612141799494816,5.614567526555387
27035,66558,65975.0,10.278253553291867,4.8008244198855765
27037,439179,101360.0,5.601360720799492,4.45089844395646
27039,20893,92890.0,4.87244531661322,3.7817810144372044
27041,39081,72472.0,8.395383946163097,5.43705077672154
27043,13931,64000.0,11.162156341971144,5.1448551448551445
27045,21251,73234.0,8.49371794268505,6.170212765957447
27047,30857,65679.0,9.381987879573517,6.330488750969744
27049,47697,78338.0,8.916703356605238,6.57566342382723
27051,6091,67600.0,9.965522902643244,4.212598425196851
27053,1270787,92595.0,9.671487039134016,8.909152428316784
27055,18826,71580.0,7.10188037820036,3.4753363228699556
27057,21479,67197.0,9.977187019879882,5.217589428115744
27059,41257,84063.0,8.703977506847323,3.262265604931929
27061,45054,63962.0,11.455142717627735,5.5626069201478945
27063,9990,68368.0,9.58958958958959,4.8508312457299025
27065,16145,68995.0,9.594301641375038,4.541270328321572
27067,43686,73285.0,10.621251659570571,5.54063521718823
27069,4191,66000.0,10.570269625387736,4.645760743321719
27071,12072,59779.0,11.389993373094764,6.908644573031737
27073,6736,66967.0,8.461995249406176,3.4178999295278367
27075,10915,73860.0,8.437929454878608,4.328832406671962
27077,3786,61667.0,10.538827258320127,2.389705882352941
27079,28795,87180.0,7.372807779128321,2.821869488536155
27081,5630,64750.0,8.809946714031971,3.0415125359638306
27083,25352,68919.0,11.900441779741243,7.295445384925434
27085,36727,73296.0,7.043864187110301,3.9865092748735247
27087,5389,52739.0,20.096492855817406,8.195848855774349
27089,9017,69396.0,7.2640567816346895,3.897490656700481
27091,19960,61674.0,11.54809619238477,6.087936865839909
27093,23352,75926.0,7.434052757793765,4.635097493036212
27095,26680,68088.0,10.760869565217392,6.675516783614641
27097,34023,66264.0,10.134320900567264,5.197550663362007
27099,40082,66972.0,11.638640786387905,5.941353095253306
27101,8170,71500.0,7.282741738066095,4.077010192525481
27103,34380,79113.0,9.621873182082606,5.266010996670023
27105,22194,62973.0,12.007749842299722,7.127064637794252
27107,6457,65278.0,8.703732383459812,5.112781954887218
27109,162307,90420.0,7.732876585729513,6.733363650144004
27111,60072,67990.0,8.506458915967507,5.5800883179446
27113,13995,71504.0,9.467667023937121,4.715447154471545
27115,29090,65059.0,10.082502578205569,6.151142355008787
27117,9380,68341.0,12.771855010660982,5.573770491803279
27119,31128,69540.0,11.141094834232845,6.526619627966646
27121,11312,71212.0,9.432461103253182,4.635491117010415
27123,547202,78108.0,12.571043234491103,10.330047149592799
27125,3912,73889.0,9.27914110429448,4.517704517704518
27127,15428,65617.0,9.845735027223231,4.246913580246914
27129,14707,66313.0,10.124430543278711,6.279782164737917
27131,67152,78214.0,8.194841553490589,4.968837309262842
27133,9659,75060.0,8.561962936121752,6.143257710935508
27135,15294,70122.0,10.219693997646136,5.366020915480885
27137,200122,66491.0,13.220935229510001,8.527167953712993
27139,151347,118268.0,4.966732079261565,2.953936695967103
27141,97820,99431.0,5.69413207932938,4.101340934873033
27143,14950,74781.0,8.548494983277592,4.964297857871473
27145,158622,73105.0,12.167290791945632,5.617346179907122
27147,37396,79722.0,8.345812386351481,7.427886216774366
27149,9682,69737.0,11.30964676719686,4.318062137967351
27151,9806,58362.0,10.54456455231491,4.597977852672123
27153,25277,63216.0,11.821023064445939,6.102180812941538
27155,3345,63456.0,8.161434977578477,5.163991625959525
27157,21460,75063.0,7.483690587138862,4.735074222559324
27159,14108,54747.0,11.638786504111142,9.103592605510986
27161,18953,71856.0,6.320899066110906,3.3231015614573605
27163,268651,110828.0,4.60709247313429,4.1323620981053
27165,11205,65197.0,13.092369477911648,6.510113926993723
27167,6454,67114.0,13.263092655717385,5.2493438320209975
27169,49792,66162.0,13.090456298200515,7.261934207271828
27171,142543,102980.0,4.750145570108669,2.7754595035226983
27173,9569,70605.0,9.833838436618246,5.379587732528909
28001,29425,37271.0,25.355989804587935,8.64176278189017
28003,34717,47716.0,16.680588760549586,7.742397137745975
28005,12683,34866.0,26.79176850902783,7.610558793280768
28007,17842,42680.0,22.996300863131935,8.081128188876564
28009,7637,38750.0,17.389027104884118,6.254050550874919
28011,30688,37845.0,29.5033889468196,10.757006151742994
28013,13193,44505.0,18.38853937694232,7.498670448502039
28015,9930,42285.0,20.986908358509567,5.078028238791181
28017,17024,40224.0,25.798872180451127,9.531550169942367
28019,8208,41887.0,18.798732943469787,5.775764439411098
28021,9044,34282.0,26.747014595311807,12.004573170731707
28023,15553,46329.0,20.420497653185883,6.833415072748079
28025,18598,37412.0,22.65835036025379,7.979424953838038
28027,21264,36075.0,35.84932279909707,12.042446643615119
28029,28210,46889.0,22.52038284296349,7.448430037597806
28031,18323,40164.0,23.200349287780387,6.47109577221743
28033,186214,79666.0,9.710870289022308,3.686743815194651
28035,77917,49340.0,21.648677438813095,7.989506320057238
28037,7690,43942.0,23.472041612483746,3.328850033624748
28039,24547,51349.0,20.312054426202796,6.081532635330809
28041,13672,50000.0,13.34113516676419,7.161125319693094
28043,21474,45745.0,21.74257241315079,6.85321318472848
28045,46010,63623.0,13.6122582047381,3.7759207675642217
28047,208748,55211.0,17.94029164351275,5.87347707348705
28049,226541,48596.0,20.221063736807025,7.209912373723279
28051,16848,28818.0,33.22649572649573,15.091410831321145
28053,7744,31907.0,31.676136363636363,12.16984286191909
28055,1206,17900.0,14.593698175787729,17.346938775510203
28057,23888,57252.0,9.728734092431345,3.8213012477718364
28059,143721,60045.0,15.485558825780505,4.547342567677388
28061,16320,43914.0,17.064950980392158,9.446254071661238
28063,7207,31544.0,29.679478285000695,5.8102766798418966
28065,11291,36473.0,22.841200956514037,7.028969234224118
28067,67152,49451.0,20.74845127472004,6.03955104222341
28069,8980,42947.0,19.79955456570156,4.8997772828507795
28071,56172,59748.0,17.74371573025707,5.876376858090044
28073,64425,67972.0,16.700038804811797,4.478631105398458
28075,72741,45649.0,23.769263551504654,9.756957917386856
28077,11933,41096.0,22.483868264476662,5.343170131902526
28079,21335,46669.0,20.318725099601593,8.915728049938933
28081,83343,64479.0,13.245263549428266,4.881097465704197
28083,27920,33115.0,30.53008595988539,12.862468931234467
28085,34855,47069.0,22.019796298952805,4.3534812547819435
28087,58547,53687.0,17.481681384187063,6.7855723809103345
28089,109257,79105.0,9.641487501944955,3.695889241856716
28091,24362,38399.0,22.00968721779821,5.778949681388705
28093,33980,51431.0,18.190111830488522,3.750879112291943
28095,34168,51190.0,16.263755560758604,5.1454138702460845
28097,9803,36845.0,23.839640926247068,8.616187989556137
28099,28970,47400.0,27.40075940628236,8.304735758407688
28101,21275,49160.0,22.575793184488838,5.489229172073709
28103,10261,42298.0,22.775557937822825,7.115800865800866
28105,51388,42953.0,25.556550167354246,4.857075360264588
28107,33157,47894.0,20.24308592454082,5.342156229825694
28109,56351,54220.0,15.37328530105943,2.9073060222767606
28111,11511,48333.0,20.01563721657545,4.482294935006723
28113,40098,40131.0,29.61494338869769,6.7683960664632075
28115,31202,54414.0,16.55663098519326,3.2760103181427342
28117,24945,51578.0,15.498095810783724,5.916523235800344
28119,6113,31192.0,29.2654997546213,14.646084337349397
28121,157185,76460.0,9.171994783217228,2.392255264317927
28123,27943,44968.0,21.579644275847258,8.096122112211221
28125,3910,41000.0,26.214833759590796,15.065502183406112
28127,25889,50867.0,16.690486306925724,4.405286343612335
28129,14310,51983.0,18.01537386443047,6.770642201834863
28131,18360,55894.0,19.934640522875817,6.935706613472456
28133,25867,37403.0,24.537054934859086,9.29203539823009
28135,12621,35428.0,24.522621028444654,10.834689607068123
28137,28094,61286.0,15.490852139246813,4.020579268292683
28139,21769,47968.0,18.434471036795443,3.707823507601038
28141,18837,45545.0,18.904284121675428,4.950963015479144
28143,9787,41676.0,30.673342188617553,9.457579972183588
28145,27880,55970.0,12.152080344332855,4.1067761806981515
28147,13888,37145.0,20.038882488479263,5.482041587901701
28149,44341,54117.0,17.86833855799373,6.4851691137133685
28151,44604,38394.0,28.670074432786297,12.417582417582418
28153,19760,34875.0,21.978744939271255,6.518218623481781
28155,9942,55657.0,15.590424461878898,6.937269372693727
28157,8531,34928.0,18.766850310631813,6.832107843137254
28159,17741,45516.0,25.308607181105913,7.0116393212733135
28161,12499,47006.0,20.08160652852228,6.0517038777908345
28163,27467,41867.0,23.91597189354498,11.070739184739411
29001,25299,51020.0,21.494920747855648,7.0171480144404335
29003,18069,68774.0,7.449222425148043,3.481427530954115
29005,5270,58521.0,11.385199240986717,4.381114419396002
29007,24873,51745.0,17.106903067583325,6.701605709188224
29009,34701,55592.0,18.241549234892364,3.5408125232948193
29011,11683,48105.0,21.895061200034238,7.750725932544114
29013,16101,54122.0,18.58890752127197,7.387417777028167
29015,19616,50229.0,17.312398042414358,6.162533758900074
29017,10658,52306.0,14.730718708951024,3.772091796359799
29019,184043,66564.0,16.884097738028615,6.131764262343642
29021,84544,58303.0,15.84736941710825,8.76419986212271
29023,42280,47245.0,20.619678334910123,8.82045608211937
29025,8876,58269.0,15.682739972960794,6.609195402298851
29027,44517,70599.0,8.657366848619628,4.042300231524936
29029,43227,59834.0,13.246350660466838,2.7707044986055536
29031,81703,65070.0,13.879539307002192,5.814174425232757
29033,8513,59101.0,9.315165041700928,6.088506088506088
29035,5299,45737.0,20.173617663710132,10.493506493506494
29037,108205,82473.0,6.875837530613188,3.976013871496002
29039,14314,43589.0,18.06622886684365,7.24981738495252
29041,7417,61910.0,12.848860725360659,4.631416441528367
29043,89568,75787.0,8.576723829939265,2.502169944030409
29045,6693,53362.0,10.757507844016136,5.826086956521739
29047,253085,82264.0,8.171562913645614,4.544677942935247
29049,21155,66494.0,11.028125738596078,4.088480178948677
29051,76890,70667.0,8.837300039016776,5.329839806308248
29053,16893,62239.0,11.862901793642337,4.408163265306123
29055,23023,52367.0,14.35521000738392,6.063543349488422
29057,7598,46806.0,16.67544090550145,6.622516556291391
29059,17158,46547.0,20.305396899405526,4.8152634766808
29061,8418,59706.0,13.435495367070564,8.852785145888594
29063,11838,67910.0,8.101030579489779,6.29878869448183
29065,14509,51410.0,16.624164311806464,5.630901287553648
29067,11803,47848.0,19.39337456578836,4.484402079722704
29069,28174,44868.0,21.363668630652374,8.532423208191126
29071,104858,70111.0,7.976501554483207,4.0301599537483135
29073,14801,62638.0,11.634349030470915,5.979899497487437
29075,6219,53799.0,14.841614407461007,4.985087345547507
29077,299188,54968.0,14.033651082262658,7.120029898786506
29079,9878,51045.0,16.00526422352703,11.140304781923279
29081,8190,51809.0,16.01953601953602,6.438765350149353
29083,22064,54903.0,14.78879622915156,5.0752083107888755
29085,8452,33302.0,17.321344060577378,3.339041095890411
29087,4274,55153.0,9.148338792700047,3.325688073394496
29089,10142,59023.0,11.891145730625123,3.164179104477612
29091,39960,46401.0,22.53753753753754,7.542279530875397
29093,9538,53401.0,18.788005871251833,5.783826223501701
29095,715526,65169.0,13.664492974399254,7.917820867959372
29097,122788,54963.0,18.132879434472425,6.476274720414482
29099,226984,77217.0,8.171941634652663,3.2143889884911223
29101,54025,62503.0,11.318833873206849,4.283704458351526
29103,3772,49167.0,12.460233297985154,2.68630849220104
29105,36060,49202.0,16.799778147531892,6.775880097594982
29107,32858,78397.0,9.054111631870473,3.436087135224003
29109,38231,52225.0,14.349611571761137,6.001777291680908
29111,9987,49779.0,15.14969460298388,5.707419645539201
29113,60172,82543.0,11.28930399521372,3.957014707891262
29115,11892,58435.0,16.523713420787082,5.405405405405405
29117,14402,58772.0,9.561172059436188,6.187076697785099
29119,23381,46494.0,16.731534151661606,5.5720919157042506
29121,15173,54113.0,10.755948065642919,5.574555403556772
29123,12649,54042.0,11.834927662265791,4.921217353766457
29125,8454,56491.0,17.305417553820675,5.913381454747363
29127,28525,62492.0,13.567046450482035,7.844178840194776
29129,3517,55592.0,14.671595109468297,5.267358339984039
29131,24855,53490.0,15.71514785757393,3.9640173981810993
29133,12305,40833.0,20.80455099553027,16.955767562879444
29135,15401,66792.0,9.934419842867346,6.589351607801793
29137,8668,50245.0,16.197508075680663,7.445255474452554
29139,11421,58660.0,14.394536380351983,3.7898363479758825
29141,21169,48841.0,19.31125702678445,11.138107416879796
29143,16341,44092.0,16.79211798543541,8.021864381740286
29145,59019,60313.0,14.6020772971416,4.992951662043564
29147,21140,53917.0,16.835383159886472,7.00883670257838
29149,8783,41365.0,22.463850620516908,3.931421814957139
29151,13374,70313.0,7.469717362045761,4.674329501915709
29153,8688,39125.0,22.226058931860038,6.431308155446086
29155,15555,37426.0,28.85888781742205,9.370517928286851
29157,18970,61486.0,11.117554032683184,5.375903943239186
29159,43059,57581.0,14.570705311317031,7.0436032582654535
29161,44843,53242.0,16.40612804674085,6.565143824027072
29163,17719,53363.0,14.182515943337659,7.848422387823054
29165,107033,92543.0,6.9034783664851025,4.020560484438811
29167,31877,54487.0,16.35975781911723,5.608743539778023
29169,53726,62541.0,11.878792391021108,5.117229923976234
29171,4698,50950.0,12.005108556832694,6.787330316742081
29173,10356,62615.0,12.253765932792584,2.8898854010961634
29175,24652,51480.0,15.824273892584781,5.438962751346006
29177,23122,69779.0,12.040480927255427,2.2455260458224093
29179,6102,43856.0,17.584398557849884,6.106539627544391
29181,10839,42541.0,20.407786696189685,4.878048780487805
29183,406262,99596.0,4.437038167487976,3.33352517249538
29185,9330,43483.0,15.133976420150052,5.082174462705436
29186,18494,61215.0,8.975884070509355,3.1596685858727707
29187,66814,53083.0,16.087945640135302,6.841029491511283
29189,999703,78067.0,9.408394293105053,6.388915104041892
29195,23219,55396.0,12.149532710280374,5.48155737704918
29197,4066,53728.0,10.181997048696507,7.199367088607595
29199,4720,58656.0,7.266949152542374,4.649639816633923
29201,38055,54621.0,15.309420575482854,7.414248021108179
29203,7132,46767.0,14.315759955131801,5.4849255357791495
29205,6049,50387.0,14.316415936518434,5.58848433530906
29207,28656,51703.0,16.20254048017867,4.741980474198047
29209,31314,58392.0,13.872389346618125,3.072450102153072
29211,5983,53438.0,14.691626274444259,5.775991963837267
29213,56202,54467.0,15.846411159745205,4.866867330400556
29215,24828,42870.0,18.825519574673756,8.19496518478843
29217,19777,53318.0,17.464731759114123,8.359053497942387
29219,35729,75531.0,10.056256822189258,2.548404377439351
29221,23580,49364.0,17.735368956743002,9.37776793622675
29223,11081,42758.0,24.717985741359083,5.478841870824054
29225,39265,65103.0,15.196740099325098,5.474958081213093
29227,1982,43536.0,16.296670030272452,8.538163001293661
29229,18475,43573.0,19.88633288227334,6.5054945054945055
29510,298018,52941.0,19.587071921830226,18.493768305384492
30001,9469,55867.0,14.647798077938537,0.8765522279035792
30003,13090,52463.0,25.148968678380445,6.488128106018774
30005,7030,58507.0,19.84352773826458,9.247027741083222
30007,6977,61679.0,9.07266733553103,1.9498607242339834
30009,10645,66780.0,10.079849694692344,2.731182795698925
